created_at,favorite_count,full_text,category,ed_risk
Tue Mar 18 21:10:01 +0000 2025,2,sorleyamsan kalau konsisten gym bulking dikit jaga pola makan meresahkan,D,1
Tue Mar 19 01:27:50 +0000 2024,1,kurus kaya diet keto sih cuma penasaran sama efek tubuh [URL],D,1
Tue Mar 21 03:29:23 +0000 2023,1,salmanashraf abi better pehlay say lkn dr kehta days medcn ap or restrictive diet plan krain follow phir dekhtay next kia hota,D,1
Tue Mar 22 17:17:55 +0000 2022,1515,jam berenang membakar kalori bersamaan jam berlari,D,1
Tue Mar 26 11:58:37 +0000 2019,0,kl makan mie diwarkop mau jambrp santai gt kl mau bikin mie dirumah lihat jam terus itung kalori sama ngitung waktu abis makan mie baru tdr jam brp nya dasar human,D,1
Tue May 03 02:12:39 +0000 2022,1,hai guys resolusi lebaran mau gabung grup wa khususon diet apapun goal kalian mau fat loss weight gain building muscle join daerah mana sabi ntar situ ingetin satu sama ttg progress sharing progress mana,D,1
Tue May 03 02:50:33 +0000 2022,0,kak cila pernah insecure gajujur fase insecure sama berat badan trus kalau sekolah tuh selalu kok temen temen kamu jahat banget sih gapapa kalau mau temenin kamu tandanya baik buat kamu [URL],D,1
Tue May 03 04:36:39 +0000 2022,0,takut makan makanan tinggi kalori lebaran mengakibatkan kenaikan berat badan kolestrol simak tipsnya sini merahputihcom tipspolamakan healthyfood jagaberatbadan trending [URL],None,0
Tue May 03 15:25:43 +0000 2022,0,salah satu bikin insecure berat badan kunjung turun padahal anaknya lahiran tahun lalu bahkan berat badan sekarang lebih besar drpd berat badan pas hamil,D,1
Tue May 09 08:08:37 +0000 2023,1,wow bangga banget self control lumayan oke tengah gempuran pms haha tetep surplus sih bangga slice birthday cake jadi x makan biasanya hari ngabisin slices union red velvet diet,D,1
Tue May 14 05:28:59 +0000 2024,13,diet makan siangnya jadi kaya gada apa apanya pas tau kalori kue lapis wkwkwk pentingnya cek kalori dulu baru makan [URL],D,1
Tue May 14 11:14:06 +0000 2024,0,mamaku sya kurus skali salah berat badan ideal ku salah jga malah disuruh diet jir lahh fak,D,1
Tue May 16 12:00:19 +0000 2023,0,olahraga bakar kalori olahraga makan mcflurry,D,1
Tue May 21 14:00:04 +0000 2024,1,smartwatch satu kok cek kalori dalamtubuh canggih banget kepo sama fitur canggihnya sifitri langsung meluncur nonton laporpaktrans jam wib huaweimobileid t huaweiwatchfit fashionsquared [URL],None,0
Tue May 21 15:10:53 +0000 2024,0,dah dekat minggu cuba diet keto kopi dah minggu minum sedihhh terpaksa diet,D,1
Tue May 30 02:29:49 +0000 2023,5,diethingy itung tdee [URL] terus dikurangi target defisit kalori harianmu jangan makan bawah bmr makan masakan rumahan apa masalah porsinya dikurangi eg biasanya nasi piring jadi piring buat cek kalori fatsecret,D,1
Tue May 30 08:02:38 +0000 2023,2,diet guys rekomendasi smartwatch buat hitung kalori murah awet makasihh,D,1
Tue May 30 13:35:15 +0000 2023,2,hari makan ramen sama sushi trus pas kosan cek timbangan kok naikkkkkk kayanya kalau mau defcal better tetep makan sehari sekali deh soalnya kalau ngandelin pake jalan kaki nutup kalori masuk,D,1
Tue May 30 20:17:17 +0000 2023,1,my diet consists of high protein food ayam telur ikan seafood tempe sapi kambing etc halal no pork amp alcohol hampir glutenfree no bakso bakar cilok cimol bakwan mi instan seblak gorengan tepung tok low carbs nasi dikit ganti apapun penting,D,1
Tue Nov 01 05:51:13 +0000 2022,2841,diet makan siang kalori dg lauk tahu cabe garam brokoli rebus scramble egg nasi [URL],D,1
Tue Nov 05 02:26:18 +0000 2024,3,sudahkah melaksanakan diet ketoprak bulan [URL],None,0
Tue Nov 05 03:50:24 +0000 2024,1,diethingy jangan takut sama karbo nder butuh karbo buat ngasih energi badan hehe,None,0
Tue Nov 05 08:48:00 +0000 2024,0,pusatsambatt nasi kan emg tubuh butuh karbo buat sumber tenaga utama asalkan sesuai kebutuhan kalori harian coba cek google centong nasi berapa kalori,D,1
Tue Nov 05 13:17:28 +0000 2024,0,bingung ternyta kalori harian karan overweight kan terus makan an ternyata kurang padahal kenyang banget,D,1
Tue Nov 05 13:57:05 +0000 2024,0,diethingy basreng memang enak nder suka ngemil kalau pengen kalau sekali duduk habis gr yah sebenarnya diakali hitung kalori harian setahuku basreng gr tuh kalori natriumnya melebihi mg baik [URL],D,1
Tue Nov 12 03:59:15 +0000 2024,0,kurangi kalori karbogula lemakminyak tingkatkan porsi protein banyak jalan kaki olahraga rutin mengubah mindset disiplin merasa tersiksa buat rencana makan manajemen stres amp tidur cari dukungan sosial grupkomunitas gymdiet,None,0
Tue Nov 12 09:53:23 +0000 2024,0,tadi lihat timbangan ruangan atasan langsung iseng itung berat badan alhasil berat badan ku turun pas ukur pake kalkulator tergolong ideal padahal kata orang kurus [URL],D,1
Tue Nov 12 11:05:35 +0000 2024,0,diet keto manfaat efek samping pandungan lengkap contoh menu seminggu [URL],None,0
Tue Nov 12 14:47:36 +0000 2024,0,aslam kurang tidur takut makan karbo soalnya abis makin ngantuk beneran sih masa sedikejar setan emg per sesi tuh pure minggu,D,1
Tue Nov 12 16:08:20 +0000 2024,0,kok orang diet pengen kurus tubuh ideal pake obat macam obat pelangsing,None,0
Tue Nov 15 07:58:41 +0000 2022,263,diet kaget bgttt baru tau kalau permen kopiko sekecil kalorinya kkal per biji habis kkal dong hari cuman buat makan permen doang [URL],None,0
Tue Nov 16 13:37:34 +0000 2021,0,seumur baru kali ngerasa waswas insecure sama berat badan,D,1
Tue Nov 21 07:41:43 +0000 2023,148,diet karbo segala jenis menghambat progress dietmu selama konsumsinya melebihi angka defcalmu jadi stop menyalahkan gula jajanan kamu konsumsi sehari alternatif takut makan dikit sering craving search volume cont,None,0
Tue Nov 21 09:58:07 +0000 2023,20,paling simple nak mula diet nih cuba dulu kawal gula cravings kurangkan dulu makanan minuman manis amek sekali sekala takpe nih kira basic nk bentuk disiplin jaga makan nih strong susah nk disiplin part misi kurus,None,0
Tue Nov 22 10:53:30 +0000 2016,83,ide menu nih buat mau langsing kalori per hari by dr yutinahimawan [URL],None,0
Tue Nov 22 14:43:36 +0000 2022,0,alasan bertambah insecure berat badan makin bertambah muka breakout burn,D,1
Tue Nov 23 01:55:07 +0000 2021,15,menu diet defisit kalori seminggu [URL],None,0
Tue Nov 24 09:07:55 +0000 2020,4,siapa dkt sini takut sgt nak makan nasi gantikan sumber karbo sunber karbo penting jugak tauu bila tgh diet pastikan plate korang makanan seimbang jgn syok sendiri konon makan ikan n ayam je sbb nk kurus [URL],D,1
Tue Nov 26 09:19:32 +0000 2013,0,takut plak nak ambik kalori tinggi sangat,D,1
Tue Nov 28 01:11:46 +0000 2023,0,akunusam gas dah bulan no gula no carbs jalan kaki tiap hari sejam,D,1
Tue Nov 28 05:16:27 +0000 2023,0,day kalian ayo cepet abis konser comeback sama world tour kerja lebih keras diet lebih disiplin hidup lebih punya harapan soalnya sebenernya gatau mau ngapain seenggaknya ketemu dowoon dulu yaaaaa,D,1
Tue Nov 29 06:25:16 +0000 2022,1,diet tinggiku bbku tulangku keliatan banget padahal jauh banget sama goal weight ku apa ngurangin olahraga apa gmn,D,1
Tue Oct 01 11:10:01 +0000 2024,1,kata si briankhrisna foto makanan urang lebih bagus foto kalau buat konten terus jadi kepikiran bikin konten makan pinggir jalan kaya gini gagal diet anjir wkwkwkwk [URL],D,1
Tue Oct 03 03:46:06 +0000 2023,0,meningkatkan kadar gula darah sebenarnya nasi merah memiliki serat tinggi rendah kalori cocok diet sehat jadi jangan takut makan nasi merah tetaplah mengonsumsinya porsi tepat seimbang,D,1
Tue Oct 03 14:30:20 +0000 2023,0,kanker lotre bener banget nenek guensehat walafiat umur tahun gaada hipertensi diabetes kolesterol bersih semua jantung paru sehat rajin olahraga diet disiplin tau taun kemaren divonis kanker payudara stadium b,None,0
Tue Oct 11 11:46:55 +0000 2022,281,makan malam diet dg firm egg tofu saus korea dg tumis buncis telur kalori [URL],None,0
Tue Oct 13 00:36:14 +0000 2020,0,febrofirdaus jadi pengen bikin klepon padahal diet no carbs,D,1
Tue Oct 15 10:38:13 +0000 2024,0,oke mam bihunku memenuhi kalori harian,D,1
Tue Oct 15 13:23:46 +0000 2024,6,diet buat punya tendensi binge eating recommended pakai if share dong pengalaman,D,1
Tue Sep 05 23:04:37 +0000 2023,0,pagi katanya olahraga bakar kalori bantu bakar memori loh memorimu si,None,0
Tue Sep 10 03:29:48 +0000 2024,0,perlu capek siapin makanan diet sendiri kamu hitung kalori hari bikin set menu hari yah beef bolognese healthyfood diet cateringdiet dietsehat tipsdiet makanansehat cleaneating weightloss cateringdietmurah turunberatbadan tipskurus [URL],None,0
Tue Sep 12 04:47:16 +0000 2023,0,diet pernah coba ngitung kalori efektif gapunya timbangan jadinya ngakalin dibarengin sama if dibatasi porsi makannya misalnya if jendela makan jam siang sore bmr masi berusaha dicapai hindari gula gapapa kan makasii,D,1
Tue Sep 24 01:43:18 +0000 2024,14,meal plan buat hari lemaknya tinggi alpukan g oke buat diet [URL],D,1
Tue Sep 24 03:08:13 +0000 2024,213,baru makan kalori berarti sekarang olahraga keras bakar kalori punish myself baru makan seribu kalori bayangkan hidup mau mati kan sih mau mati kalau hidup gitu enjoy gitu lu makanmakan sih,D,1
Tue Sep 24 12:53:31 +0000 2024,647,kalau kalian mau ribet hitung dulu kebutuhan kalori kalian berapa kurang hasilnya link nya masukin email ataupun login [URL] [URL],D,1
Tue Sep 24 23:26:10 +0000 2024,0,pengalaman kerja slb dulu semua ortu mau disiplin jaga diet anaknya coba pas anak ngamuk amp nyerang ajak ortu ngomong trus kasih pengertian kecil bu pak handle lha kl nnt ananda makin besar gmn ksh korelasi makanan amp reaksi anak reaktif,None,0
Wed Apr 03 08:24:23 +0000 2024,27,tips kamu suka kulineran pilih jenis makanan porsi sehat disantap perhatikan jumlah kalori dimakan pilih menu banyak mengandung sayuran buah hindari perut kosong kulineran mencegah makan berlebih kalau kamu,None,0
Wed Apr 03 08:37:00 +0000 2024,0,bukan rahasia mengonsumsi sayuran turut berperan penurunan berat badan lalu apa sayur bagus diet cek jawabannya sini [URL],None,0
Wed Apr 03 16:31:36 +0000 2024,31,cegah penyakit ginjal kronis cerdik cek kesehatan rutin enyahkan asap rokok rajin aktivitas fisik diet sehat kalori seimbang istirahat cukup kelola stress,None,0
Wed Apr 05 04:43:05 +0000 2023,0,masak aneh cara diet makan wkwk selama tetep sehat wak enjoy the view ️ [URL],D,1
Wed Apr 13 11:53:26 +0000 2022,1,terkadang suka insecure berat badan ditanya bobot mu berapa sih coba timbang haduh rasanya pengen menghilang g sampek kilogram cukup sedih suka ukur kecantikan lewat berat badan kalau enggak coba kurusin gemukin kamu cantik hm,D,1
Wed Apr 17 14:47:59 +0000 2019,0,diet ala beyonce metong kalik no carbs no bread no gula no dairy no meat makan apaan rumput,D,1
Wed Apr 18 04:08:38 +0000 2012,0,tiga camilan sehat takut kalori makanmakanan berkadar air tinggi apel jeruk sup bubur mer [URL],None,0
Wed Apr 19 11:52:33 +0000 2023,1,ngerjain bab skripsi hari berkat dospem super duper pengertian abis mau pingsan turun kilogram wkwk pas banget disiplin buat diet,D,1
Wed Apr 21 22:00:30 +0000 2021,1,takut banget pas lebaran makan karuan makanin kue kue tinggi kalori tinggi lemak pake takaran takoed,D,1
Wed Apr 27 16:10:14 +0000 2022,3,insecure sama berat badan tadi mo beli baju kyut muat,D,1
Wed Apr 27 17:02:47 +0000 2022,0,bener bener insecure grgr berat badan sekarang keliatan banget ngebatin nya shayyy,D,1
Wed Aug 02 23:52:10 +0000 2023,0,fakta selalu berteman orang random jadi kemarin tuh pesen air kelapa sama snack gitu iya kwaci diet keto lihat bertahan berapa lama terus td pagi buka chat tautau begini [URL],D,1
Wed Aug 07 05:03:19 +0000 2024,1,minggu kedua bulan julai start diet amp exercise penuh disiplin ye siap ambil personal trainer orang so monday to friday memang jadual pg gym hari alhamdulillah from kilogram turun kilogram almost kilogram turun less than a month,D,1
Wed Aug 13 07:13:01 +0000 2014,0,pengen ngemil takut ganggu program dietmu ngemil wrpdiet jellydrink friends tinggi serat kalori [URL],None,0
Wed Aug 16 01:15:02 +0000 2023,0,cape diet mimpi makan banyak terus nyesel‍,D,1
Wed Aug 17 04:45:08 +0000 2022,0,insecure sama berat badan ayo gendutin sibatt,D,1
Wed Aug 19 03:17:29 +0000 2020,45,i am having my healthy lifestyle to get in shape not a diet just diet hehe pastikan portion protein setapak tangan portion carbs segenggam vege sekadar hiasan cara masak less oil no salt no fry grilledboiledair fryer jom rt amp follow for tips diet [URL],None,0
Wed Aug 23 05:21:31 +0000 2023,0,diet disiplin banget bru kelar makan seporsi nasi bakar cumi ayam rica [URL],D,1
Wed Aug 25 10:32:45 +0000 2021,0,diet siang tadi makan oatmeal ala nasi goreng gitu malam makan pancake oatmeal gapapa takut kelebihan karbo soalnya,D,1
Wed Aug 28 10:54:32 +0000 2024,1,spesdelune disuruh diet carbs sama dokter gizi dokter prama ig dojternya teh rossa btw no carbs protein lemak yes only gram ikan gram buah only berry berryan kecap kelapa pemanis only erytritol masak only minyak kelapa kemarin ubi grmday,D,1
Wed Aug 28 14:47:51 +0000 2024,0,berat badan anak seret pola tidur oke anak sering bepergian waktu dekat anak kendala nafsu makan berat badan seret coba cek kecukupan kalori,D,1
Wed Aug 28 15:40:34 +0000 2024,3,meal plan hidup sehat pagi nasi kuning bala bala siang indomie goreng telor nasi sore ngemil cireng es boba malam sate lontong es kopi,None,0
Wed Aug 30 20:12:13 +0000 2023,1,⋆ೃ࿔･recommendations⋆ೃ࿔･ ̗̀regular meals ̗̀avoiding starvation and overly restrictive diets ̗̀abundant consumption of vegetables and fruits ̗̀balanced and healthy diet ̗̀physical activity during the day ̗̀avoiding alcohol and tobacco use,D,1
Wed Dec 04 14:52:07 +0000 2024,2,pen makan takut tambah gendut,D,1
Wed Dec 06 00:04:28 +0000 2023,40,diethingy defisit kalori dulu cek kebutuhan kalori total lalu kurangi konsumsi air putih sesuai berat badan lalu perhatikan isi piringmu weightloss kurangi karbo perbanyak protein serat olahraga min mnthari kurangi minyak tepung gula jalan bulan baru if [URL],D,1
Wed Dec 07 07:50:08 +0000 2022,299,diet kiri oktober kanan desember bulan ajah gym itupun seminggu cuman x harinya lebih jam gym asal main beban progress overload makan pantang asal defisit kalori sehari kalori [URL],D,1
Wed Dec 07 16:41:23 +0000 2022,0,lama banget makan gula tambahan kaya gula pasirmadusirup kadar glikemiknya tinggi minuman manis pernah kalau no gula pilih no gula samseek kalori tinggi takut diabet wkwk emak stroke diabet,D,1
Wed Dec 11 09:32:22 +0000 2024,9,suka banget makan apa lalu orang komentar dibuat guilt sama takut wah kalori tinggi nih wah gulanya tinggi nih wah kurang sehat makananminumannya wah siap aj nih ntar blablabla ngingetin ngingetin bukan menakuti,D,1
Wed Dec 11 11:19:48 +0000 2024,13,rencananya pekan mau trial meal plan bikin jebul menghadiri rapat ofc konsumsi jadi meal plan baru terealisasikan hari sekarang sdg mencoba nasi tiwul versi putih kekuningan dg lauk tumis labu siam jamur kuping ayam kukus sambel jahe [URL],D,1
Wed Dec 11 14:19:11 +0000 2024,1,anj cukup banget berkutat meal plan ternyata semua cukup menghapus tempe goreng anjrit,D,1
Wed Dec 14 08:43:18 +0000 2022,29,takut makan nasi lihat deh penelitian dilakukan sama ahli bilang nasi menggemukan kamu makan melebihi kebutuhan kalori harian ditambah lauk pauk tinggi lemak diet [URL],None,0
Wed Dec 16 03:49:14 +0000 2020,1,ujan dingin lapar yauda sarimi rasa ayam bawang bungkus jangan takut kalori tinggi kerjamu rodi,D,1
Wed Dec 18 03:20:51 +0000 2024,0,pola makan bukan sekadar menghitung kalori melibatkan pemilihan jenis makanan tepat seimbang sebenarnya hidup sehat bukan diet ketat bikin stress [URL],None,0
Wed Dec 18 05:26:20 +0000 2024,0,[URL] susah susah olahraga diet ketat kok perubahan signifikan lemak perut berkurang yuk coba makanan mengurangi lemak membantu proses diet kamu,None,0
Wed Dec 18 12:52:42 +0000 2024,0,hari ngapain memang drop make smartwatch selalu kalori harian terpenuhi kemarin sempet kalori gila sih padahal tepar banget,D,1
Wed Dec 25 01:07:26 +0000 2024,0,guys biasakan lihat kandungan gizi dibelakang kemasan buat cek kalori gula semuanya kandungan gizi dicantumin buat diliat bukan jadi pajangan doang please be wise alias leave her she deserve better,D,0
Wed Dec 27 03:52:25 +0000 2023,2,fat naik apa yak diet disiplin bagaimana dong happynya ama makanan hahaha [URL],D,1
Wed Dec 27 04:07:42 +0000 2023,4,positifnya diet jadi sukaaa banget sama sayur terus nyesel dulu makan sayur,None,0
Wed Dec 28 10:32:51 +0000 2022,0,sender hari makan chikuwa kecil biji terus pgn makan manis nyemil kue oat kurang bener pgn banget biasanya ditahan papakan sekali craving sweetsnya parah banget diet,D,1
Wed Feb 01 16:13:48 +0000 2023,0,lapar kena sabar nk timbulkan abs betul² kena jaga disiplin diet,D,1
Wed Feb 03 12:50:03 +0000 2021,0,trik mengakali kalori nasi padang lumayan tinggi makan enak takut buncit [URL] gtgt [URL] [URL],None,0
Wed Feb 05 05:00:00 +0000 2025,0,tips aman defisit kalori ibu menyusui mama wajib tahu [URL],None,0
Wed Feb 05 07:36:37 +0000 2025,0,diet makan sama sekali pokok nya ngikutin dien iu bedanya makan jam siang doang sisanya cuman minum terus olahraga abis abisan tiap hari nya klp diet gitu cepat turunnya kadang suka makan seblak bakso seminggu sekali,D,1
Wed Feb 05 07:56:14 +0000 2025,35,tips atasi berat turun naik fokus gaya hidup sihat bukan angka atas penimbang konsisten rutin diet amp senaman seimbang track progress ukur lilit badan baju longgarl jangan panik fluktuasi normal proses diet sabar amp disiplin hasil jangka,None,0
Wed Feb 05 08:31:26 +0000 2025,0,diet sering kali memerlukan disiplin keterbatasan pilihan makanan gambar memberikan pilihan terbatas variatif bentuk cemilan rebus membantu menjaga disiplin diet tetap memberikan variasi,D,1
Wed Feb 05 12:41:27 +0000 2025,0,calorie deficit is soo much fun like how can if kamu do volume eating jatah kalori harian gaabis² cape makan kalau makan not volume eating sekejap jatah kalori habis,D,1
Wed Feb 05 13:15:01 +0000 2025,0,niatnya hari mau defisit kalori makanya tadi makan nasi dikit sayurnya dibanyakin kalau keluar rumah tuh jajanan dipengenin,D,1
